3200 10000
1153 1415 48
2438 1166 23
1329 492 13
1584 548 38
2142 1057 14
2860 108 4
166 3164 11
1190 2072 42
570 245 26
220 1328 47
39 1761 4
482 256 25
1712 2223 12
2709 1706 37
2501 90 17
1051 2355 8
837 1342 34
137 1884 28
1125 3006 8
2087 733 5
2208 1434 47
2928 2140 44
2333 2278 14
3159 1480 17
2255 3098 32
2612 2140 28
1777 465 20
2170 2633 12
1011 742 39
1692 1691 13
727 1644 3
426 1146 32
992 1385 36
2643 2445 31
1287 2105 28
1559 3082 36
743 707 25
2964 1234 16
1057 903 30
2524 2766 48
2315 1857 16
2670 1345 12
2872 1064 19
1877 1109 48
3185 1226 26
2450 2871 40
1929 2125 20
2524 1517 30
1951 3132 45
1944 525 10
3162 808 39
545 2645 29
1825 3189 1
788 935 15
125 1902 40
1085 2302 28
2917 367 14
2426 1816 30
2027 2310 20
3110 995 49
643 2064 10
1636 2849 2
3117 595 17
205 2825 15
1389 3019 12
2403 2518 32
94 1812 44
759 3106 49
2858 2992 31
387 1226 15
2343 260 26
1380 2359 23
2917 2077 19
1406 9 40
2890 1654 12
1072 1161 41
986 114 48
825 2049 41
82 3123 7
2501 2392 4
2550 902 39
2914 861 23
1041 936 7
1155 107 16
1978 1195 19
2294 1672 30
472 3127 8
3162 305 5
12 2256 24
107 2491 31
671 2088 1
467 1430 38
517 2210 44
1496 2659 34
1769 2141 27
355 1529 19
568 1073 7
2226 559 38
1094 2749 21
2241 145 27
846 832 24
275 1118 10
335 326 23
230 1559 26
1734 962 43
1414 2217 34
2383 2551 28
350 1599 9
1692 2501 35
445 1530 31
109 1341 31
2895 1970 29
2320 515 49
2055 2585 21
2345 1715 38
1644 2447 15
361 398 15
1955 2643 30
525 2426 11
2920 611 25
3099 1308 29
1474 1428 36
2973 2991 30
506 2671 20
1121 2114 38
426 1202 38
3037 1219 10
430 2419 34
548 3026 41
1832 1355 37
2755 1592 30
1176 1747 4
1712 2144 34
147 307 37
2773 938 13
1990 2178 17
979 368 4
398 1726 1
150 1444 36
569 2547 44
1276 807 28
1805 2414 33
2590 1261 19
1728 902 40
2199 3114 37
1541 550 7
162 2429 3
2487 193 19
2643 1203 41
3164 1893 1
1336 414 8
2516 2851 21
755 2931 30
1925 166 22
520 2668 23
2929 602 33
2823 2262 9
2044 1323 11
2233 3120 18
125 527 3
1296 2009 30
1702 3027 39
2956 2768 39
1369 774 27
3089 2999 33
1956 773 34
3082 1925 40
1064 1025 29
2615 1313 28
17 1207 13
3005 3171 4
1830 217 17
1268 624 21
1568 1798 8
1305 1601 14
729 2628 11
1547 2211 44
2328 778 40
250 1870 32
3081 2945 37
940 1214 26
2866 1657 35
1107 665 39
860 2141 16
479 2723 36
2408 429 28
2596 1219 14
1737 339 27
1026 1682 46
566 619 5
1997 1178 4
2851 1239 44
1474 488 37
2159 1047 9
2062 2501 38
3134 893 24
599 1682 45
1871 449 38
2587 310 36
1087 1288 32
2447 956 12
648 1369 5
693 2526 18
2422 2217 18
221 2418 36
3033 2675 15
289 68 8
3086 1196 12
1995 1953 31
1929 1454 6
1337 1670 27
587 2852 36
228 1831 44
941 1449 42
615 2091 4
1266 330 2
2404 1739 20
180 224 15
2845 1535 37
2794 657 16
1811 2706 40
795 1609 3
478 97 20
1064 1285 41
936 2669 48
1746 1560 15
1464 151 22
2105 1307 27
2985 16 39
3197 32 5
1113 1685 46
2456 298 23
234 1547 46
1930 2003 43
2215 141 9
62 981 19
3128 436 10
785 1762 4
1793 877 42
1148 921 34
357 2944 32
1786 138 22
1786 1659 20
792 2155 30
558 969 20
2880 1891 41
2407 1685 41
2441 1839 23
2608 318 23
1295 2969 32
1405 1257 23
486 2944 38
304 2385 37
2034 742 1
2239 610 7
3045 2163 42
202 671 18
456 1659 8
2530 2442 21
472 2291 37
1300 701 7
1024 1904 46
2466 2886 43
2873 1817 16
1026 1688 48
686 859 3
438 933 21
663 542 6
2079 1574 36
2681 1023 43
2092 1857 12
2557 3025 39
949 1698 21
2371 1357 39
1408 2882 44
2794 729 27
2266 2801 17
1437 2648 17
343 2937 29
1191 1982 19
2071 450 36
1498 1045 48
406 2259 38
1478 303 47
1891 308 24
895 826 29
1306 2134 43
350 2660 37
1243 2296 28
876 3030 12
1440 2936 42
1337 2343 7
2943 1695 2
2570 2515 6
2118 2178 11
25 1841 49
150 304 37
31 2239 3
3151 379 33
2150 1996 40
244 2639 45
2087 2738 14
64 3183 40
2816 1415 17
2878 197 3
2927 2870 2
2330 2565 31
2998 3112 43
1074 1283 10
2911 2565 4
2887 2900 48
1481 1567 24
2309 1978 45
799 499 49
1904 702 42
2913 2934 13
187 791 24
863 3077 32
710 2325 49
1843 2998 5
761 1224 38
2173 1021 48
985 3028 18
935 2932 32
1331 1096 40
157 2241 45
980 1869 10
2688 58 25
2701 2024 49
2980 286 43
3070 3082 41
3088 2778 5
1036 2618 6
2874 1291 26
101 2561 20
1510 2344 31
1023 385 40
2109 452 40
1811 588 23
993 256 31
1977 483 16
1453 3197 6
2703 2272 36
2241 189 23
1645 3138 48
176 1823 12
595 2288 30
1597 461 7
3162 505 35
53 3142 9
1358 2367 23
2717 2493 28
447 738 31
1549 2037 19
717 588 39
311 2278 38
2593 1409 42
2290 86 21
834 967 31
218 1648 42
1064 3069 33
1556 1640 27
2127 3014 6
1313 1603 10
597 2185 17
2250 653 35
42 545 10
1662 768 40
1470 2581 35
2827 1549 17
1099 2088 16
1626 970 29
2469 742 36
2385 721 17
148 1017 20
790 32 9
1684 2595 41
2533 2640 19
127 2047 48
2116 2247 11
2984 2106 47
433 803 48
2244 42 22
2905 2243 47
1184 3161 10
3188 1644 20
2084 1745 12
1902 1011 37
1864 2251 49
1116 1682 16
115 3031 41
406 1286 33
2208 3004 19
2252 3127 26
2065 1226 26
2200 2323 42
2776 2649 6
115 2605 47
1975 1167 1
2029 2727 26
1666 537 34
68 2298 11
2852 137 2
1910 1690 43
3083 1975 5
361 2296 36
887 2101 32
1546 6 43
2138 2902 4
2517 2220 23
2127 1787 6
2529 1758 10
2887 1255 31
1881 2185 24
1478 1518 35
1294 2490 34
2781 2353 37
1375 933 7
2842 457 9
971 2734 1
1272 398 5
2706 2016 5
1556 2135 17
1376 106 5
1362 2552 11
849 2852 32
152 2246 2
2695 111 2
708 924 25
1142 1908 35
2367 200 1
752 2736 34
2773 9 49
1889 301 27
2493 1257 27
753 1837 35
1255 589 9
336 2493 25
2857 884 31
719 2409 43
2511 2208 45
608 1510 32
2979 2384 38
978 3137 22
3148 3034 49
2651 511 13
2508 2709 47
2909 2662 23
698 968 2
2387 2821 47
2879 90 14
2102 2059 38
327 2038 31
1285 428 36
693 948 47
2367 830 16
1863 618 27
2753 908 37
798 94 7
1885 1221 23
1260 634 14
1571 2817 46
872 2986 49
1842 1057 1
1568 1849 10
1694 2253 8
2112 1587 17
707 1780 22
1130 1971 28
1847 1438 8
2643 85 44
2463 465 39
1456 2353 16
2702 872 41
1122 2282 13
1618 2552 33
2770 1898 37
2015 149 14
1220 1299 12
383 2745 1
3154 2398 17
2574 1849 32
577 1144 29
2580 967 39
2585 2952 28
1336 1849 19
2319 782 41
1087 130 13
852 1723 4
1853 2776 8
2617 102 40
885 2667 27
496 2245 15
2530 2800 8
1056 2978 10
1519 2686 36
1093 3110 35
1278 2629 32
2426 2945 43
1110 2523 14
1587 1269 30
2284 68 24
476 1572 10
2857 353 29
3061 1774 39
2300 1308 39
948 1392 40
1930 3128 41
1779 2622 13
20 386 33
279 2611 38
364 1454 26
2799 1154 25
2545 3096 39
1618 2764 41
2939 1703 38
1906 481 31
1221 1221 40
908 1125 49
1056 1709 40
1487 225 17
2701 1052 17
222 654 28
1888 1176 36
314 1230 6
261 2021 31
1294 9 27
1331 3035 1
1490 2685 7
607 1556 8
2719 2380 39
2636 1374 23
1839 79 15
1440 115 14
845 3001 29
1778 1091 14
2058 638 5
2762 1832 20
1286 2139 48
3096 2778 47
160 2099 38
1673 2534 3
1859 104 13
1295 1247 27
924 1274 38
2227 1458 34
2406 3084 28
1381 438 46
1501 125 20
2141 2380 37
2852 164 28
1240 3143 5
937 1932 16
2940 1273 20
589 238 11
2306 565 2
1694 2971 15
1014 1309 18
2964 782 2
1546 2672 17
2435 67 38
529 1332 3
1250 510 38
40 393 42
745 1380 41
546 1993 31
507 209 18
1006 105 43
2436 2192 33
34 1422 31
1943 356 15
2961 2934 5
1270 532 14
93 1611 12
2074 977 8
666 2127 29
630 2330 45
252 2162 40
1793 2311 10
430 3023 9
1168 848 34
2719 426 23
1548 1161 29
3040 1202 49
2936 1257 21
2539 614 30
2944 2181 21
1789 875 32
789 119 12
2146 2463 14
719 1623 48
1186 313 24
1597 2684 12
3125 920 17
586 1858 1
327 1326 41
1893 3174 22
154 3060 46
704 692 16
3032 274 46
660 1467 5
1772 1878 9
3092 404 6
47 2861 38
944 1149 35
1018 2202 39
2361 1384 45
2034 592 2
657 2146 16
525 29 8
993 846 45
404 215 37
611 2484 42
1870 1750 31
1702 2665 12
487 1511 38
3145 2512 23
718 894 40
3184 2593 6
189 2641 34
693 3102 6
1712 2174 32
1854 1034 42
272 1281 18
2027 2558 48
1196 3111 13
2033 3091 27
2043 795 45
1878 1734 25
2082 859 42
2706 2990 25
2798 1116 21
2745 2239 40
1567 611 18
1645 1591 26
3082 17 8
656 1984 7
297 2681 40
2788 1566 4
2239 1888 21
1058 1200 16
1304 769 12
3121 3019 17
2165 1955 34
503 2513 34
1082 591 1
2842 720 38
3008 763 28
2414 200 35
12 864 5
983 2136 21
2986 2739 13
379 2626 48
533 2517 21
2286 898 46
2857 1815 48
252 1692 5
2271 2319 3
1619 2643 36
1267 693 20
2513 996 1
556 502 41
1446 1625 16
1217 1747 22
1051 1580 29
2641 675 22
1521 2883 42
178 301 9
1531 950 42
1862 2378 24
2997 2807 31
2833 3090 35
519 705 1
835 1030 42
1509 2342 25
2078 1918 3
806 1331 30
2856 3196 41
687 1101 2
269 134 3
2410 2412 34
3015 133 17
2220 1836 38
2635 2025 14
2338 1735 4
473 1351 25
763 1312 15
1442 2344 8
1060 979 42
1384 2638 27
1470 1474 31
1282 1117 42
2884 2893 37
2199 314 27
2736 1755 42
3081 350 18
1649 1941 37
153 2212 42
3098 1041 32
207 2848 44
942 277 29
1161 2806 46
3018 2618 11
1534 901 27
598 969 36
2284 1259 37
932 1527 19
1425 520 33
2198 1344 30
2128 2219 3
2975 2420 17
72 1869 46
2892 2062 48
1871 2390 17
2605 1478 25
1286 564 6
2081 565 19
612 621 33
1250 221 2
2587 2288 48
2989 2806 46
1893 947 33
2425 2834 40
2389 2436 49
2617 2106 49
295 1743 38
1912 2577 10
1269 1881 7
1143 2023 42
925 1861 4
2633 953 1
1269 2743 22
101 1651 18
1427 1425 8
889 1562 1
2488 2505 48
2642 927 13
2097 81 14
2271 2494 17
148 3109 39
1813 1051 22
2159 764 39
1723 477 44
1697 999 39
1595 452 11
1449 2198 2
1933 1444 11
462 1291 20
2919 2707 27
1702 1247 23
981 2072 29
1466 29 11
953 2452 26
1821 2821 27
39 2152 8
2908 1661 31
3013 2757 34
824 2195 19
3028 3115 7
2596 2942 40
2851 1741 27
214 1250 5
1249 3061 8
1355 848 47
160 2378 48
1653 1461 11
2592 1647 48
42 2010 24
1986 2685 38
1657 2778 36
715 798 44
688 144 18
3068 1474 44
439 1893 42
3110 672 12
946 76 42
2368 876 3
17 1464 21
684 122 36
1404 2441 33
659 1535 12
999 736 7
1755 2324 9
1468 409 31
2926 3161 12
3009 1780 45
197 2129 21
2362 2160 42
939 1361 10
2484 2078 20
1225 1505 16
375 1589 11
1436 32 43
779 2062 25
1490 33 30
2129 837 30
2567 955 32
2670 1801 40
218 1861 43
2799 2498 46
2520 962 20
3042 126 5
3161 421 27
885 473 3
2107 1919 20
194 2030 8
1500 3023 46
2485 3163 27
256 2111 2
502 2623 37
1274 3072 21
564 1912 18
404 1528 16
2844 978 12
2011 1423 44
2918 929 26
2365 1831 28
743 433 36
1866 891 47
1257 417 32
2784 2757 29
892 2212 42
2208 2732 35
2893 1185 38
708 536 4
1637 1729 33
2104 2372 43
2991 1294 40
836 2656 30
2779 863 47
323 1459 2
423 823 31
732 713 7
1378 2389 2
2504 1297 49
2276 1989 25
248 297 15
1090 67 15
3148 889 7
112 1827 2
2692 1898 27
651 1883 43
1702 54 31
1105 684 46
139 2225 32
610 2480 3
932 2607 42
990 979 10
2519 2853 46
1723 3059 15
3064 2846 48
2442 1126 2
177 2977 4
657 182 11
1536 3144 18
704 2719 37
1739 356 15
1407 87 49
1018 621 29
1013 810 27
2632 1703 14
1409 1956 38
336 1474 21
1693 2415 45
5 656 31
621 113 27
2922 47 4
255 2729 9
2689 2025 37
1804 3046 34
2920 1424 13
263 2051 43
551 534 46
2233 2433 49
2721 1304 16
2029 4 6
2002 122 45
3125 2737 16
2804 485 9
2371 2829 24
2431 1252 1
1024 1532 4
2243 2539 15
2415 1790 21
527 3199 49
2582 1446 40
431 217 33
2433 479 46
642 1179 8
2453 1687 14
695 2843 17
1229 2492 19
548 2211 30
1625 2013 19
1136 1673 4
2391 3016 23
802 2708 8
78 1797 18
2787 283 35
2114 348 32
201 2080 47
1170 179 2
2454 2968 25
1051 853 24
1577 3168 9
481 1288 3
3156 818 27
1608 590 42
1390 1031 26
276 2150 40
505 200 49
2180 2117 34
810 624 5
2967 880 5
2602 1627 27
54 1327 11
1337 3000 37
911 891 13
1543 1352 20
2655 1262 8
2946 1586 25
428 697 23
1749 996 24
724 3116 20
996 110 5
2845 962 31
2120 1866 32
326 1869 47
2020 145 11
1590 867 45
2896 1264 15
1641 677 18
256 795 46
3034 331 45
2831 1365 43
867 208 15
1249 2187 21
286 1258 14
2751 1706 14
2700 1030 12
1253 2723 16
2431 2464 9
730 1122 6
1210 2386 2
2898 2584 16
26 2998 30
2462 96 17
2127 2112 36
862 2658 48
2416 3077 24
1220 389 42
1553 27 22
2024 319 45
2911 485 18
2625 1838 22
1942 1749 19
2518 1749 3
209 3120 2
2459 531 36
578 295 3
3177 1578 4
1857 2058 24
3063 1729 30
1464 961 47
2007 2181 10
2400 1946 24
1068 2455 15
1539 3090 38
165 2334 10
2498 3173 15
773 209 32
1082 181 28
385 1955 32
797 2784 1
1324 854 34
978 1421 34
2420 1876 34
14 3013 5
977 2072 19
765 2429 16
2522 2894 1
802 1670 26
993 1688 29
2906 2316 49
1811 2986 2
2785 1977 20
2220 154 17
259 3184 10
2253 1861 24
1916 1774 27
185 182 39
2183 2062 36
2440 922 33
2332 1569 18
1017 1080 49
1758 2438 5
265 1712 42
835 987 10
2140 1388 2
2201 258 11
290 3109 24
2692 16 32
519 555 38
1746 195 10
2149 1868 11
3049 1475 13
1547 830 40
2598 259 45
2614 870 4
2667 2160 20
1294 2275 23
1465 819 41
2517 2884 33
1555 2500 31
191 3112 48
1651 556 41
2560 2784 25
1345 3194 14
703 491 30
2101 2609 7
463 651 37
2121 1217 23
2818 2985 43
1867 2749 37
2186 2933 46
760 2958 34
126 1779 34
1630 1485 9
1847 2182 24
940 2199 25
1915 1202 25
564 2021 35
2942 3104 32
1404 1519 45
2463 586 28
490 2206 46
1796 815 4
458 56 47
386 2967 6
2128 1201 29
1109 2429 6
768 1234 19
1424 593 43
2928 188 5
2018 1932 31
1481 1997 4
2733 952 34
1943 1543 38
112 2155 27
1250 2497 24
2848 712 41
1785 2446 25
1368 1209 35
1798 1255 13
1794 2500 28
1842 1862 6
2422 89 21
1217 2435 9
2294 2248 16
24 379 8
547 1663 5
340 2251 2
2600 732 27
3075 339 32
1434 1728 18
1104 2596 22
541 502 32
2146 1705 2
2475 713 36
1967 1157 43
107 307 11
2125 612 6
1601 1262 4
2097 2696 7
318 577 21
2076 1808 5
538 2355 33
636 285 18
1204 2120 31
1408 2203 44
2377 1212 42
1272 492 4
2873 2044 13
1274 1323 26
1901 1530 40
2290 317 17
11 2485 45
836 368 26
379 657 25
1712 1959 45
2215 1691 36
1973 561 21
3129 2362 16
1886 519 20
2222 652 43
72 3071 2
2237 1674 21
2781 675 7
1188 2611 16
2063 1887 41
417 610 10
118 1394 10
1654 119 27
2885 2392 18
138 871 12
1117 1633 1
2927 2233 6
1268 1678 44
1631 2789 21
2897 2471 38
1432 1544 12
1020 797 26
1267 1244 5
942 3126 12
1717 1761 1
361 624 47
494 43 20
2591 647 36
619 1796 30
1738 1465 3
1465 813 46
423 3106 2
965 748 43
1056 2796 19
3106 57 17
1185 1774 47
2400 1676 45
1356 1444 27
2534 2515 16
1701 2096 24
1691 2365 44
128 2856 18
1109 954 42
1607 359 41
1200 1798 37
56 747 11
1704 1600 16
2109 896 31
2636 681 24
2780 889 1
136 2248 28
2822 1828 39
2230 671 36
1357 259 12
2781 1062 39
2097 1378 24
1594 3099 10
1543 2911 18
2616 1584 38
260 375 17
502 1675 1
2780 1564 29
2377 630 40
2944 1161 7
2971 1287 20
38 3007 15
807 700 6
261 1286 17
2708 1923 38
996 101 4
609 3185 24
2610 3168 30
928 323 3
736 970 14
1835 1802 35
2112 2391 8
1242 2833 38
1002 241 20
2709 646 42
1560 1707 25
2226 2139 47
2734 2815 12
365 1434 4
1191 94 2
749 1904 7
3013 95 9
1750 2446 8
461 1937 13
193 1123 10
3191 2523 40
1234 2646 21
2355 3095 3
2510 444 24
2078 2106 16
2224 138 10
2229 1592 30
2689 2176 44
953 308 19
182 1891 35
1784 2130 2
153 769 31
339 987 10
2755 2555 45
242 1008 30
485 1975 38
1916 182 3
324 1725 33
2900 569 22
1214 801 38
802 3055 14
2061 2820 33
492 2784 43
330 2797 8
1146 1509 3
1327 3133 8
2207 1733 2
1094 601 36
1655 2598 9
2984 924 4
73 2888 17
1476 755 45
876 2905 36
939 2708 15
378 1397 20
3167 2316 2
708 1139 40
423 2168 17
2662 565 5
3084 789 19
1220 2381 23
2772 2376 8
1074 719 13
400 3106 16
1275 383 34
1304 381 46
10 2401 13
2845 1712 37
2884 1221 7
2458 3104 2
2204 883 1
1920 2628 9
412 1348 26
770 2430 47
2050 2507 46
2938 2065 41
2140 299 34
2712 2991 46
3043 2197 26
326 1126 24
1250 2873 17
151 1108 41
2829 327 31
2910 3113 21
2844 1266 19
1420 1857 2
1328 1601 18
702 830 5
2962 73 43
858 1204 23
1848 2458 10
803 3082 42
161 1413 27
466 484 38
358 1312 32
368 2273 38
2879 1461 45
1886 2569 42
1521 3041 15
2311 1321 35
686 589 44
454 2552 28
1533 1072 42
2221 2720 45
438 2541 17
1433 1173 43
1958 375 6
884 507 13
2643 2744 12
411 1217 25
1094 2153 30
2434 1518 39
2774 1224 14
1586 1085 24
843 2240 3
2063 1230 7
2191 1160 8
950 568 33
2242 1732 19
2390 1972 28
679 379 30
2891 2035 45
2846 1586 17
3051 2384 11
2928 908 27
2027 964 3
788 2717 27
1422 878 33
454 261 20
2322 1823 10
1762 1135 40
3049 2210 42
1323 956 23
2106 1371 6
2305 1719 16
1280 1171 10
1117 3143 49
1939 1679 33
152 2821 41
1982 338 35
3167 2293 7
2451 370 5
3125 3108 24
1677 1312 18
2530 3188 9
2204 2989 44
1786 1876 34
793 324 48
1338 270 39
1551 2732 2
2470 2649 28
2677 368 25
1006 3079 25
1294 721 23
1036 979 38
1524 450 29
339 2706 36
1684 2284 22
1906 2025 26
2887 1130 6
2750 379 26
2791 1958 43
282 1715 5
517 3049 39
2239 645 12
17 778 22
400 947 22
319 1297 10
1071 1169 8
2870 2735 15
2586 1806 7
761 2462 26
2955 407 1
2022 1363 39
2984 2230 7
356 1260 25
1614 1286 12
2290 2182 26
2296 2357 33
2505 1131 44
1787 816 25
1684 1894 45
2905 1425 34
1400 897 24
2170 2676 5
1410 2804 31
3153 106 5
2404 2240 27
2926 2222 6
692 2040 46
1498 2351 41
1996 1453 19
2754 2753 36
628 873 47
2117 1960 16
730 1320 49
610 34 23
1445 2487 27
568 220 22
591 69 40
477 1200 41
1902 2890 47
1545 1657 35
2688 1538 3
676 1992 37
869 510 39
2899 2352 34
2276 1235 37
1390 962 37
1314 2559 28
369 2058 33
1176 1652 9
1014 1087 44
761 2182 26
495 2868 15
3173 2853 41
2174 661 3
1906 578 32
393 640 47
1368 1586 43
2818 2718 34
534 122 21
2491 2366 49
286 250 12
295 460 5
2463 1211 4
395 1575 26
3176 2151 45
806 2021 9
1168 1565 6
257 926 14
376 1109 42
1532 2410 31
2239 119 15
553 190 49
2970 2809 5
1828 2838 46
442 2471 34
995 36 21
375 1786 35
1338 664 23
1112 517 38
468 1537 31
396 1348 21
1448 66 5
2640 2075 15
1237 2623 23
1679 3076 30
163 2491 48
1958 200 6
1698 1632 29
3091 1721 40
11 662 29
1728 1585 8
3155 1950 47
341 240 2
426 1272 47
2156 249 3
849 2426 36
2506 362 15
435 585 1
1975 2209 21
1304 1870 31
3010 2908 22
1626 1719 14
2636 2913 20
2416 2074 45
1103 1124 20
2350 1025 10
1989 854 36
1298 816 35
815 2606 16
6 3134 8
217 1144 7
6 997 16
1797 1051 39
293 3179 32
1290 227 43
2420 1295 42
2349 1542 46
2936 1840 22
1941 2690 41
236 1118 8
489 2558 31
1612 2904 41
515 512 40
431 110 17
2600 2660 17
1954 609 47
1678 161 21
1851 45 14
532 2946 33
1716 1773 38
2594 504 3
3056 1380 34
3143 1456 4
390 2892 11
1845 784 48
72 370 34
867 3031 48
1159 667 9
1248 3160 45
1570 2269 38
1184 2240 31
212 313 41
987 1990 3
984 1414 28
143 1449 15
2801 3095 14
678 1591 43
1864 1783 2
996 2074 19
2769 1628 44
1398 1561 44
2809 2996 15
973 889 28
925 874 2
650 1853 40
1671 2221 39
3123 335 4
65 2168 14
990 2873 33
952 2979 20
337 659 46
2719 2542 4
1512 101 36
1113 1587 43
1275 2369 48
85 834 27
503 1477 39
139 185 25
3026 97 3
1132 604 38
1836 2741 44
124 2057 46
968 2159 45
353 3127 33
2494 2835 22
937 3150 44
3036 706 38
214 2867 18
1646 2213 16
786 2268 9
509 1436 27
2258 2579 47
2001 2587 31
276 1656 29
3036 2797 41
2328 121 10
1175 2994 1
949 2386 17
599 1109 18
2544 355 26
2725 2439 13
3112 1949 22
2442 1031 7
2400 3187 27
1519 218 7
2798 302 13
665 602 10
1705 2309 49
513 850 15
2353 1065 44
1550 1329 7
2395 826 45
2850 2523 31
1192 771 9
911 2551 21
2155 2166 21
2930 2878 11
2720 2776 3
389 2650 30
879 799 41
1429 675 37
2890 1761 12
400 1996 8
3140 2323 10
2308 2667 30
3077 713 38
227 1186 49
1092 1192 8
945 700 22
1424 303 47
1727 1243 21
80 596 35
1681 718 15
727 40 28
1036 3082 36
1735 2249 5
1677 102 48
783 2363 9
3107 1576 36
1593 2662 49
2764 976 38
703 1291 26
84 159 8
674 2963 29
69 592 45
2215 475 30
1477 2291 10
244 1292 10
2380 2404 21
1176 231 14
716 1945 39
1309 850 43
2119 914 37
3100 2187 45
749 1318 41
1059 1900 23
1857 2341 20
756 1236 6
2309 2346 48
651 1409 38
3017 1443 15
3098 3035 23
2977 2991 21
873 2304 18
513 1735 7
1821 606 10
3148 275 10
2107 2955 16
681 2536 46
2248 1863 42
454 2197 48
3188 2675 9
110 171 43
2680 2864 5
3094 500 14
185 1691 28
3156 2173 42
788 185 40
511 697 22
2712 2946 12
671 2 22
1358 810 26
459 2246 3
923 762 3
2254 3174 20
459 1864 24
2580 1501 41
2475 488 37
1126 95 11
51 3098 23
1822 2334 21
2557 114 42
2043 949 12
672 398 30
770 1025 30
2805 1175 26
1922 950 23
2774 2943 5
1109 1718 5
521 1475 24
251 279 33
2964 1219 39
3014 138 28
1603 1445 22
2459 651 21
832 731 21
1378 1278 10
1051 552 25
1462 662 15
1553 2394 18
2661 8 49
35 770 49
886 3010 48
1261 1589 47
3031 804 14
1082 2842 21
2728 1683 40
2261 1144 38
1697 3137 27
3179 465 10
1688 457 37
2491 1301 4
1703 305 44
1638 1225 46
2140 968 48
45 1426 25
915 702 21
3059 97 29
2354 2366 8
3186 3162 29
1244 78 18
1747 1010 18
2813 2741 39
2811 1469 38
278 2012 15
1924 2955 27
2348 2576 6
1393 1515 39
2857 3025 11
3033 903 22
2941 2016 42
558 2815 7
3067 2301 14
773 1571 35
25 2475 21
2718 1191 22
2303 1177 37
1724 2193 27
2800 817 43
580 1793 24
2943 122 18
361 1295 15
2968 1321 30
630 1781 38
875 1734 27
814 1821 4
2280 1491 6
2128 1000 18
2725 1461 27
2477 2774 40
1987 2621 31
2962 840 14
501 1503 49
1424 2630 12
3003 2801 34
1418 234 6
376 1016 47
2788 260 21
1782 1592 14
1815 19 45
378 733 41
2638 729 14
2496 1627 4
962 1605 38
661 1191 2
2949 2764 23
476 188 46
115 2531 16
943 1675 20
1646 810 23
115 2444 43
1665 2685 5
2526 718 11
431 159 20
1271 526 3
2054 2237 11
175 1492 2
2738 1007 2
3075 1199 45
1455 1330 45
665 1858 23
291 494 11
789 258 6
2443 2751 28
1146 2902 9
294 646 43
2736 714 40
3171 2632 19
846 2778 44
2597 2308 7
166 1748 37
2856 2973 22
106 741 42
8 1044 32
1483 2983 7
2317 658 30
1094 1403 37
1008 2890 20
879 1430 19
750 2144 28
1110 349 12
12 221 14
362 492 45
805 2200 23
348 998 24
124 861 9
2004 2563 39
1950 199 1
1618 2216 29
2539 387 35
2138 3173 16
352 1144 26
767 1619 28
2724 1125 9
896 951 44
1465 882 9
3063 2158 20
32 960 33
967 1090 15
1986 1475 46
1865 2557 19
137 2824 28
490 2090 33
2284 1097 24
1920 714 31
1712 2832 15
1760 2427 34
852 899 6
701 1375 1
2939 387 5
724 232 4
447 2394 5
1620 2278 42
2426 1412 42
673 1102 7
2901 1149 45
229 2940 31
305 3122 35
563 1955 49
620 542 17
2732 2207 30
2154 2468 30
1643 1455 40
1651 2182 33
1741 2601 4
432 3192 18
960 1262 27
274 721 30
920 697 19
541 253 14
1853 956 9
2872 2578 39
1873 944 7
2072 1690 46
2505 1319 29
2808 190 38
761 2034 16
1764 2027 6
592 2039 19
3076 1539 8
2186 558 7
1991 1787 15
1622 1637 26
969 559 32
2969 1961 40
1155 3150 44
2015 2054 5
823 1385 2
140 224 40
1336 1755 28
1870 2482 38
723 761 32
871 1119 46
2592 1909 27
2845 2121 35
1280 2688 47
1547 1 46
1618 1882 29
172 274 16
1381 2531 7
302 2081 14
418 3147 7
3111 2912 10
2238 3194 42
205 2546 15
1855 832 41
572 1736 45
2598 1084 23
756 2754 41
410 1100 14
416 2067 1
2056 101 4
2408 1545 16
1011 2898 23
2497 2601 30
2498 233 25
1242 2643 45
1072 1437 31
764 2340 27
3094 1222 26
1231 2610 34
1793 2257 2
1551 1436 36
1301 1034 19
2340 2513 10
465 1485 47
234 1637 8
2031 2108 44
218 3116 31
753 2292 16
2669 824 43
1851 1640 4
2155 2513 3
197 1648 18
527 3147 2
285 3120 3
121 245 42
1131 2930 47
1032 1878 14
2871 2752 47
1031 1865 2
1198 2951 41
1496 3008 26
1179 1259 24
2206 1642 7
49 1327 36
2983 194 26
200 2646 27
2688 737 45
3113 863 25
3149 764 15
1599 2382 48
829 2455 8
50 2061 16
2234 3040 2
1154 181 19
2772 1990 45
465 1239 36
1587 2616 45
1134 2125 32
464 1239 18
1541 136 20
203 2127 22
1202 460 24
1306 443 26
571 2040 49
1350 2107 42
1053 1210 43
2703 2739 38
2253 3083 47
561 1314 16
1544 2049 12
376 3100 7
782 743 11
2890 2339 4
1087 1359 48
938 1918 14
191 490 19
675 3167 18
2562 449 43
1048 2238 31
702 262 47
893 2781 26
546 2253 31
250 1527 47
266 2607 37
3029 1254 2
1586 360 24
2317 2495 48
1098 2140 15
2177 734 16
1223 2222 41
2524 1839 20
196 619 4
1707 2048 15
2193 1728 15
422 2587 17
2132 915 43
1899 2211 19
